symbol,timeframe,timestamp,price,direction,tier,components
BTCUSDT,15m,2024-01-09 05:15:00,46683.3,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 05:15:00,46683.3,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 05:15:00,46683.3,SHORT,3,detect_bos_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 05:30:00,46629.2,SHORT,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 05:30:00,46629.2,SHORT,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 05:30:00,46629.2,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 05:30:00,46629.2,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 05:30:00,46629.2,SHORT,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 05:45:00,46721.4,SHORT,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 05:45:00,46721.4,LONG,3,detect_liquidity_grab_simple
BTCUSDT,15m,2024-01-09 05:45:00,46721.4,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 05:45:00,46721.4,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 05:45:00,46721.4,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 05:45:00,46721.4,LONG,5,detect_bos_simple;detect_liquidity_grab_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 06:00:00,46826.1,LONG,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 06:00:00,46826.1,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 06:00:00,46826.1,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 06:00:00,46826.1,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 06:15:00,46784.3,LONG,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 06:15:00,46784.3,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 06:15:00,46784.3,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 06:15:00,46784.3,NEUTRAL,3,detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 06:30:00,46739.6,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 06:30:00,46739.6,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 06:30:00,46739.6,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 06:45:00,46794.5,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 06:45:00,46794.5,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 06:45:00,46794.5,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 06:45:00,46794.5,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 07:00:00,46817.4,LONG,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 07:00:00,46817.4,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 07:00:00,46817.4,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 07:00:00,46817.4,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 07:15:00,46915.7,LONG,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 07:15:00,46915.7,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 07:15:00,46915.7,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 07:15:00,46915.7,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 07:30:00,46823.8,LONG,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 07:30:00,46823.8,SHORT,3,detect_liquidity_grab_simple
BTCUSDT,15m,2024-01-09 07:30:00,46823.8,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 07:30:00,46823.8,LONG,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 07:30:00,46823.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 07:30:00,46823.8,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 07:30:00,46823.8,NEUTRAL,6,detect_bos_simple;detect_liquidity_grab_simple;detect_order_block_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 07:45:00,46841.0,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 07:45:00,46841.0,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 07:45:00,46841.0,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 08:00:00,46771.0,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 08:00:00,46771.0,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 08:00:00,46771.0,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 08:00:00,46771.0,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 08:15:00,46856.4,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 08:15:00,46856.4,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 08:15:00,46856.4,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 08:15:00,46856.4,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 08:30:00,46686.8,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 08:30:00,46686.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 08:30:00,46686.8,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 08:30:00,46686.8,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 08:45:00,46552.2,SHORT,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 08:45:00,46552.2,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 08:45:00,46552.2,SHORT,2,detect_bos_simple;bear_candle
BTCUSDT,15m,2024-01-09 09:00:00,46594.3,SHORT,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 09:00:00,46594.3,SHORT,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 09:00:00,46594.3,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 09:00:00,46594.3,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 09:00:00,46594.3,SHORT,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 09:15:00,46540.0,SHORT,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 09:15:00,46540.0,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 09:15:00,46540.0,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 09:15:00,46540.0,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 09:15:00,46540.0,SHORT,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 09:30:00,46612.3,SHORT,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 09:30:00,46612.3,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 09:30:00,46612.3,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 09:30:00,46612.3,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 09:30:00,46612.3,NEUTRAL,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 09:45:00,46497.8,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 09:45:00,46497.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 09:45:00,46497.8,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 09:45:00,46497.8,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 10:00:00,46581.9,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 10:00:00,46581.9,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 10:00:00,46581.9,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 10:00:00,46581.9,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 10:15:00,46631.9,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 10:15:00,46631.9,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 10:15:00,46631.9,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 10:30:00,46572.5,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 10:30:00,46572.5,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 10:30:00,46572.5,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 10:30:00,46572.5,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 10:45:00,46449.9,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 10:45:00,46449.9,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 10:45:00,46449.9,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 11:00:00,46538.1,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 11:00:00,46538.1,SHORT,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 11:00:00,46538.1,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 11:00:00,46538.1,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 11:00:00,46538.1,NEUTRAL,4,detect_order_block_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 11:15:00,46537.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 11:15:00,46537.8,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 11:15:00,46537.8,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 11:30:00,46478.6,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 11:30:00,46478.6,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 11:30:00,46478.6,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 11:45:00,46624.4,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 11:45:00,46624.4,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 11:45:00,46624.4,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 11:45:00,46624.4,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 12:00:00,46725.1,LONG,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 12:00:00,46725.1,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 12:00:00,46725.1,LONG,2,detect_bos_simple;bull_candle
BTCUSDT,15m,2024-01-09 12:15:00,46674.8,LONG,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 12:15:00,46674.8,LONG,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 12:15:00,46674.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 12:15:00,46674.8,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 12:15:00,46674.8,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 12:30:00,46716.3,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 12:30:00,46716.3,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 12:30:00,46716.3,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 12:30:00,46716.3,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 12:45:00,46175.5,SHORT,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 12:45:00,46175.5,SHORT,3,detect_liquidity_grab_simple
BTCUSDT,15m,2024-01-09 12:45:00,46175.5,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 12:45:00,46175.5,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 12:45:00,46175.5,SHORT,4,detect_bos_simple;detect_liquidity_grab_simple;detect_order_block_simple;bear_candle
BTCUSDT,15m,2024-01-09 13:00:00,46569.6,LONG,3,detect_liquidity_grab_simple
BTCUSDT,15m,2024-01-09 13:00:00,46569.6,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 13:00:00,46569.6,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 13:00:00,46569.6,LONG,3,detect_liquidity_grab_simple;detect_order_block_simple;bull_candle
BTCUSDT,15m,2024-01-09 13:15:00,46639.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 13:15:00,46639.8,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 13:15:00,46639.8,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 13:30:00,46608.1,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 13:30:00,46608.1,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 13:30:00,46608.1,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 13:45:00,46835.4,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 13:45:00,46835.4,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 13:45:00,46835.4,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 13:45:00,46835.4,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 14:00:00,46837.6,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 14:00:00,46837.6,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 14:00:00,46837.6,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 14:15:00,46749.2,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 14:15:00,46749.2,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 14:15:00,46749.2,SHORT,2,detect_order_block_simple;bear_candle
BTCUSDT,15m,2024-01-09 14:30:00,46601.3,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 14:30:00,46601.3,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 14:30:00,46601.3,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 14:45:00,46559.9,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 14:45:00,46559.9,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 14:45:00,46559.9,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 15:00:00,46576.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 15:00:00,46576.8,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 15:00:00,46576.8,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 15:15:00,46718.7,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 15:15:00,46718.7,LONG,1,bull_candle
BTCUSDT,15m,2024-01-09 15:30:00,46953.1,LONG,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 15:30:00,46953.1,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 15:30:00,46953.1,LONG,2,detect_fvg_simple;bull_candle
BTCUSDT,15m,2024-01-09 15:45:00,46868.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 15:45:00,46868.8,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 15:45:00,46868.8,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 16:00:00,46927.2,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 16:00:00,46927.2,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 16:00:00,46927.2,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 16:00:00,46927.2,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 16:15:00,46797.9,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 16:15:00,46797.9,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 16:15:00,46797.9,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 16:15:00,46797.9,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 16:30:00,46845.9,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 16:30:00,46845.9,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 16:30:00,46845.9,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 16:45:00,46901.2,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 16:45:00,46901.2,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 16:45:00,46901.2,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 17:00:00,46785.2,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 17:00:00,46785.2,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 17:00:00,46785.2,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 17:00:00,46785.2,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 17:15:00,46777.0,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 17:15:00,46777.0,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 17:15:00,46777.0,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 17:30:00,46682.2,SHORT,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 17:30:00,46682.2,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 17:30:00,46682.2,SHORT,2,detect_fvg_simple;bear_candle
BTCUSDT,15m,2024-01-09 17:45:00,46718.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 17:45:00,46718.8,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 17:45:00,46718.8,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 18:00:00,46619.3,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 18:00:00,46619.3,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 18:00:00,46619.3,SHORT,2,detect_order_block_simple;bear_candle
BTCUSDT,15m,2024-01-09 18:15:00,46602.9,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 18:15:00,46602.9,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 18:15:00,46602.9,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 18:30:00,46616.1,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 18:30:00,46616.1,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 18:30:00,46616.1,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 18:30:00,46616.1,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 18:45:00,46643.6,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 18:45:00,46643.6,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 18:45:00,46643.6,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 19:00:00,46653.5,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 19:00:00,46653.5,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 19:00:00,46653.5,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 19:15:00,46739.0,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 19:15:00,46739.0,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 19:15:00,46739.0,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 19:30:00,46773.4,LONG,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 19:30:00,46773.4,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 19:30:00,46773.4,LONG,2,detect_fvg_simple;bull_candle
BTCUSDT,15m,2024-01-09 19:45:00,46873.5,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 19:45:00,46873.5,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 19:45:00,46873.5,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 20:00:00,46819.5,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 20:00:00,46819.5,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 20:00:00,46819.5,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 20:15:00,46763.2,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 20:15:00,46763.2,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 20:15:00,46763.2,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 20:30:00,46759.6,SHORT,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 20:30:00,46759.6,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 20:30:00,46759.6,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 20:30:00,46759.6,SHORT,3,detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 20:45:00,46636.1,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 20:45:00,46636.1,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 20:45:00,46636.1,SHORT,2,detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 21:00:00,47983.8,LONG,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 21:00:00,47983.8,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 21:00:00,47983.8,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 21:00:00,47983.8,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 21:00:00,47983.8,LONG,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 21:15:00,45899.5,SHORT,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 21:15:00,45899.5,SHORT,3,detect_liquidity_grab_simple
BTCUSDT,15m,2024-01-09 21:15:00,45899.5,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 21:15:00,45899.5,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 21:15:00,45899.5,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 21:15:00,45899.5,SHORT,5,detect_bos_simple;detect_liquidity_grab_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 21:30:00,45973.8,SHORT,3,detect_bos_simple
BTCUSDT,15m,2024-01-09 21:30:00,45973.8,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 21:30:00,45973.8,NEUTRAL,2,detect_bos_simple;bull_candle
BTCUSDT,15m,2024-01-09 21:45:00,45450.2,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 21:45:00,45450.2,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 21:45:00,45450.2,SHORT,2,detect_order_block_simple;bear_candle
BTCUSDT,15m,2024-01-09 22:00:00,45583.0,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 22:00:00,45583.0,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 22:00:00,45583.0,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 22:15:00,45820.2,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 22:15:00,45820.2,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 22:15:00,45820.2,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 22:30:00,46010.7,LONG,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 22:30:00,46010.7,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 22:30:00,46010.7,LONG,2,detect_fvg_simple;bull_candle
BTCUSDT,15m,2024-01-09 22:45:00,46250.7,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 22:45:00,46250.7,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 22:45:00,46250.7,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 23:00:00,46103.4,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 23:00:00,46103.4,LONG,3,detect_fvg_simple
BTCUSDT,15m,2024-01-09 23:00:00,46103.4,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 23:00:00,46103.4,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 23:00:00,46103.4,NEUTRAL,4,detect_order_block_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 23:15:00,46166.3,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 23:15:00,46166.3,LONG,3,bull_candle
BTCUSDT,15m,2024-01-09 23:15:00,46166.3,LONG,2,detect_equal_highs_lows_simple;bull_candle
BTCUSDT,15m,2024-01-09 23:30:00,46046.6,NEUTRAL,3,detect_order_block_simple
BTCUSDT,15m,2024-01-09 23:30:00,46046.6,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 23:30:00,46046.6,SHORT,3,bear_candle
BTCUSDT,15m,2024-01-09 23:30:00,46046.6,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle
BTCUSDT,15m,2024-01-09 23:45:00,46114.0,NEUTRAL,3,detect_equal_highs_lows_simple
BTCUSDT,15m,2024-01-09 23:45:00,46114.0,LONG,3,bull_candle
